QUANTIDADE,IDX_PRODUTO,SEMANA
1.0,       10519,2014-05-05
-2.0,       10524,2014-05-05
1.0,       10524,2014-05-05
2.0,       10524,2014-05-05
1.0,       10524,2014-05-05
-3.0,       10529,2014-05-05
1.0,       10529,2014-05-05
-2.0,       10533,2014-05-05
2.0,       10541,2014-05-05
2.0,       10544,2014-05-05
1.0,       10548,2014-05-05
4.0,       10548,2014-05-05
1.0,       10548,2014-05-05
4.0,       10548,2014-05-05
1.0,       10548,2014-05-05
2.0,       10548,2014-05-05
10.0,       10548,2014-05-05
1.0,       10548,2014-05-05
2.0,       10552,2014-05-05
9.0,       10552,2014-05-05
10.0,       10565,2014-05-05
1.0,       10565,2014-05-05
1.0,       10565,2014-05-05
2.0,       10565,2014-05-05
6.0,       10565,2014-05-05
1.0,       10565,2014-05-05
1.0,       10565,2014-05-05
-1.0,       10569,2014-05-05
3.0,       10569,2014-05-05
1.0,       10569,2014-05-05
1.0,       10569,2014-05-05
1.0,       10569,2014-05-05
1.0,       10569,2014-05-05
9.0,       10569,2014-05-05
2.0,       10663,2014-05-05
1.0,       10663,2014-05-05
1.0,       10663,2014-05-05
2.0,       10663,2014-05-05
1.0,       10663,2014-05-05
1.0,       10663,2014-05-05
1.0,       10663,2014-05-05
-14.0,       10674,2014-05-05
-2.0,       10679,2014-05-05
1.0,       10696,2014-05-05
1.0,       10719,2014-05-05
3.0,       10722,2014-05-05
8.0,       10778,2014-05-05
4.0,       10779,2014-05-05
500.0,       11301,2014-05-05
5.0,       11310,2014-05-05
4.0,       11313,2014-05-05
2.0,       11313,2014-05-05
2.0,       11313,2014-05-05
1.0,       11313,2014-05-05
1.0,       11313,2014-05-05
1.0,       11313,2014-05-05
10.0,       11317,2014-05-05
50.0,       11317,2014-05-05
1.0,       11336,2014-05-05
1.0,       11336,2014-05-05
1.0,       11336,2014-05-05
2.0,       11336,2014-05-05
1.0,       11336,2014-05-05
1.0,       11336,2014-05-05
3.0,       11336,2014-05-05
3.0,       11406,2014-05-05
1.0,       11411,2014-05-05
-3.0,       11411,2014-05-05
4.0,       11411,2014-05-05
1.0,       11411,2014-05-05
1.0,       11411,2014-05-05
1.0,       11411,2014-05-05
1.0,       11411,2014-05-05
1.0,       11411,2014-05-05
-2.0,       11420,2014-05-05
-2.0,       11420,2014-05-05
1.0,       11528,2014-05-05
3.0,       11659,2014-05-05
0.13,       11662,2014-05-05
-0.65,       11662,2014-05-05
-3.6,       11662,2014-05-05
0.18,       11662,2014-05-05
2.0,       11768,2014-05-05
1.0,       11888,2014-05-05
-1.0,       11888,2014-05-05
1.0,       11890,2014-05-05
1.0,       11890,2014-05-05
1.0,       11894,2014-05-05
-2.0,       11894,2014-05-05
3.0,       11956,2014-05-05
2.0,       11956,2014-05-05
1.0,       11956,2014-05-05
-14.0,       11957,2014-05-05
14.0,       11957,2014-05-05
10.0,       11957,2014-05-05
1.0,       11966,2014-05-05
1.0,       11966,2014-05-05
1.0,       11966,2014-05-05
2.0,       11966,2014-05-05
1.0,       11966,2014-05-05
1.0,       11966,2014-05-05
3.0,       11966,2014-05-05
1.0,       11966,2014-05-05
1.0,       11966,2014-05-05
2.0,       11967,2014-05-05
2.0,       11967,2014-05-05
2.0,       11967,2014-05-05
2.0,       11967,2014-05-05
4.0,       11967,2014-05-05
2.0,       11967,2014-05-05
4.0,       11967,2014-05-05
2.0,       11967,2014-05-05
4.0,       11971,2014-05-05
1.0,       11971,2014-05-05
4.0,       12014,2014-05-05
5.0,       12014,2014-05-05
20.0,       12037,2014-05-05
-5.0,       12037,2014-05-05
10.0,       12087,2014-05-05
-3.0,       12087,2014-05-05
2.0,       12097,2014-05-05
-1.0,       12109,2014-05-05
1.0,       12109,2014-05-05
1.0,       12111,2014-05-05
-1.0,       12113,2014-05-05
1.0,       12115,2014-05-05
1.0,       12115,2014-05-05
-3.0,       12121,2014-05-05
1.0,       12121,2014-05-05
2.0,       12122,2014-05-05
1.0,       12122,2014-05-05
2.0,       12122,2014-05-05
3.0,       12122,2014-05-05
1.0,       12124,2014-05-05
1.0,       12124,2014-05-05
1.0,       12124,2014-05-05
1.0,       12124,2014-05-05
1.0,       12124,2014-05-05
-1.0,       12125,2014-05-05
1.0,       12125,2014-05-05
1.0,       12126,2014-05-05
1.0,       12127,2014-05-05
1.0,       12133,2014-05-05
-1.0,       12134,2014-05-05
0.08,       12152,2014-05-05
0.14,       12152,2014-05-05
1.0,       12171,2014-05-05
0.06,       12183,2014-05-05
0.13,       12183,2014-05-05
1.0,       12218,2014-05-05
4.0,       12218,2014-05-05
14.0,       12218,2014-05-05
-1.0,       12218,2014-05-05
2.0,       12228,2014-05-05
0.17,       12233,2014-05-05
0.25,       12233,2014-05-05
0.18,       12233,2014-05-05
0.1,       12233,2014-05-05
0.1,       12246,2014-05-05
0.14,       12249,2014-05-05
30.0,       12304,2014-05-05
5.0,       12306,2014-05-05
10.0,       12306,2014-05-05
4.0,       12307,2014-05-05
14.0,       12308,2014-05-05
1.0,       12312,2014-05-05
0.3,       12313,2014-05-05
2.0,       12313,2014-05-05
1.0,       12316,2014-05-05
0.08,       12327,2014-05-05
5.0,       12331,2014-05-05
5.0,       12331,2014-05-05
1.0,       12337,2014-05-05
1.0,       12337,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
190.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
1.0,       12340,2014-05-05
-189.0,       12340,2014-05-05
-1.0,       12340,2014-05-05
